 已授权发明专利数量,已授权实用新型专利数量,已授权软著数量,成立年限,注册资本,参保人数,区域,营业收入,营业利润,股东企业成立年限,股东企业参保人数,股东企业注册资本,企业总的股东的数量,企业股东中个人股东的数量,企业股东发明专利数量,企业股东实用新型专利数量,企业股东软著数量,收入规模
0,0,0,9,3000000,0,1,,,,,,3,3,0,0,0,0
0,0,0,9,20000000,9,1,,,23,246,3000000000,1,0,0,0,0,4
0,0,0,9,10000000,5,1,,,,,,1,1,0,0,0,0
0,0,0,9,21180000,6,1,,,,,,2,2,0,0,0,1
0,0,0,9,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,9,5000000,0,1,1845200,18300,,,,3,3,0,0,0,0
0,0,0,9,5000000,3,1,,,,,,2,2,0,0,0,3
0,0,0,9,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,9,1000000,12,1,,,,,,2,2,0,0,0,0
0,0,0,8,10000000,1,1,,,,,,1,1,0,0,0,0
0,0,0,8,30000000,22,1,,,,,,2,2,0,0,0,0
5,6,0,8,1000000,4,1,,,,,,2,2,47,5,0,0
0,0,0,8,8000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,500000,5,1,,,,,,2,2,0,0,0,0
0,0,0,8,5000000,0,1,,,,,,3,3,0,0,0,0
0,0,0,8,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,1500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,1000000,0,1,,,,,,3,3,0,0,0,0
0,0,0,8,500000,3,1,,,,,,2,2,0,0,0,0
0,0,0,8,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,5000000,25,1,,,,,,2,2,64,3,0,4
0,0,0,8,5000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,100000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,8000000,20,1,,,,,,2,2,0,0,0,0
0,0,0,8,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,6000000,8,1,,,,,,1,1,0,0,0,0
0,0,0,8,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,10000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,3000000,,1,,,,,,1,1,0,0,0,0
0,0,0,8,500000,0,1,,,,,,2,2,0,0,0,0
10,12,170,23,129202990,129,1,,,,,,38,30,40,5,170,4
0,0,0,24,5000000,27,1,,,,,,2,2,0,0,0,2
0,0,0,24,500000,0,1,,,,,,2,2,0,0,0,0
0,0,2,25,500000,0,1,,,,,,5,5,0,0,2,0
0,0,0,25,300000,6,1,,,,,,2,2,0,0,0,0
32,4,0,25,14000000,52,1,,,14,106,27000000,1,0,14,32,0,4
0,0,0,25,20000000,43,1,,,,,,5,5,0,0,0,1
0,0,0,25,2500000,25,1,,,,,,5,5,0,0,0,0
0,0,0,26,5000000,20,1,,,,,,2,2,0,0,0,4
0,0,0,28,300000,0,1,,,,,,3,3,0,0,0,0
0,0,0,25,1000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,22,500000,7,1,,,,,,2,2,0,0,0,1
0,0,0,25,19230000,12,1,,,,,,5,5,4,0,0,0
0,0,0,23,5146000,1,1,,,,,,3,2,0,0,0,0
0,0,0,24,500000,2,1,,,,,,3,3,0,0,0,0
0,0,0,25,10000000,41,1,,,,,,2,2,0,0,0,4
0,0,8,25,3000000,47,1,,,,,,2,2,0,0,8,4
0,0,1,25,10000000,258,1,,,,,,3,2,6,20,1,4
0,0,0,21,500000,23,1,,,,,,1,1,0,0,0,0
0,0,0,28,50000000,5,1,,,,,,2,2,0,0,0,0
0,0,0,24,20000000,19,1,,,,,,7,6,0,0,0,4
0,0,0,28,3880000,48,1,,,,,,2,2,2,10,0,2
0,0,0,36,119000,15,1,,,,,,1,0,0,0,0,0
0,0,0,29,2000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,27,500000,6,1,,,,,,2,2,0,9,0,0
0,0,0,26,500000,3,1,,,,,,1,1,0,0,0,0
0,0,0,8,550000,0,1,,,,,,1,1,0,0,0,0
0,0,0,8,10000000,18,1,,,,,,2,2,0,0,0,0
0,0,0,8,12000000,14,1,,,,,,2,2,0,0,0,1
0,0,0,8,1000000,0,1,,,,,,3,3,0,0,0,0
0,0,0,8,5000000,0,1,,,,,,3,3,0,0,0,0
0,0,0,8,1000000,3,1,,,,,,2,2,0,0,0,0
0,0,0,8,8000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,2600000,3,1,,,,,,3,3,0,0,0,0
0,0,0,8,3000000,7,1,,,,,,2,2,0,0,0,0
0,0,0,8,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,10500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,1000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,8,3000000,9,1,,,,,,1,1,0,0,0,0
0,0,0,8,11000000,2,1,,,,,,2,2,0,0,0,0
0,0,0,8,10000000,8,1,,,,,,2,2,0,0,0,2
0,0,0,8,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,5000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,8,10000000,1,1,,,,,,1,1,0,0,0,0
0,0,0,8,500000,1,1,,,,,,2,2,0,0,0,0
0,0,0,8,5000000,107,1,,,,,,1,1,0,0,0,0
0,0,0,8,10000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,5000000,,1,,,,,,2,2,0,0,0,0
12,2,37,8,20000000,29,1,,,,,,1,1,2,12,37,2
0,0,1,8,2000000,9,1,,,,,,1,1,6,15,1,0
0,0,0,8,3000000,0,1,,,,,,3,3,0,0,0,0
0,0,0,8,2000000,9,1,,,,,,1,1,0,0,0,0
0,0,0,8,11000000,0,1,,,,,,3,3,0,0,0,0
0,0,0,8,5000000,12,1,,,,,,1,1,0,0,0,0
0,0,0,8,3000000,0,1,,,,,,1,1,0,10,0,0
0,0,0,8,2000000,0,1,,,,,,2,2,0,0,0,1
0,0,0,8,5000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,8,2000000,4,1,,,,,,1,1,0,0,0,0
0,0,0,8,1000000,0,1,,,,,,1,1,0,0,0,0
10,0,19,8,20000000,17,1,,,,,,3,2,1,10,19,1
0,0,0,8,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,8000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,500000,6,1,,,,,,2,2,0,0,0,2
0,0,0,8,500000,0,1,,,,,,1,1,0,0,0,0
0,0,0,8,2000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,1000000,7,1,,,,,,2,2,0,0,0,2
0,0,0,8,5000000,0,1,,,,,,3,3,0,0,0,0
0,0,2,8,20000000,91,1,,,,,,2,2,0,0,2,1
0,0,0,8,1000000,11,1,,,,,,3,3,0,0,0,0
0,0,0,8,500000,0,1,,,,,,1,1,0,0,0,0
0,0,0,8,1000000,0,1,,,,,,2,2,0,0,0,0
0,2,6,8,10000000,50,1,,,7,6,5000000,3,2,2,0,6,4
0,0,0,8,2000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,8,500000,1,1,,,,,,1,1,0,0,0,0
0,0,0,8,1000000,3,1,,,,,,1,1,0,0,0,0
0,0,0,8,1000000,0,1,,,,,,3,3,0,0,0,0
0,0,0,8,10000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,8,800000,6,1,19790889.46,294473.29,,,,2,2,0,0,0,3
0,0,0,8,1000000,2,1,,,,,,2,2,0,0,0,0
0,0,0,8,2000000,4,1,2282700,-15600,,,,2,2,0,0,0,0
0,0,0,8,2000000,4,1,,,,,,2,2,0,0,0,2
0,0,0,8,3000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,500000,7,1,,,,,,2,2,0,0,0,0
0,0,0,7,20000000,2,1,,,,,,2,2,0,0,0,0
0,0,0,8,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,1000000,4,1,,,,,,1,1,0,0,0,0
0,0,0,8,5000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,8,12000000,10,1,,,,,,6,6,0,0,0,4
0,0,0,8,1000000,14,1,,,,,,1,1,0,0,0,1
0,0,0,8,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,500000,0,1,,,,,,3,3,0,0,0,0
0,0,0,8,1000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,20000000,18,1,,,,,,1,1,0,0,0,1
0,0,24,7,15000000,42,1,,,,,,2,2,0,0,24,1
0,0,0,7,15000000,,1,,,,,,3,3,0,0,0,4
0,0,0,7,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,5000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,1000000,1,1,,,,,,1,1,0,0,0,0
0,0,0,7,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,1000000,0,1,,,,,,1,1,0,0,0,0
0,0,5,7,5000000,7,1,,,,,,3,3,2,0,5,4
0,0,0,7,2000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,10000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,10000000,9,1,,,21,74,142190000,1,0,0,0,0,0
0,0,0,7,111110,0,1,,,,,,3,1,0,0,0,0
0,0,0,7,10000000,4,1,,,,,,2,2,8,17,0,0
0,0,0,7,2000000,1,1,,,,,,2,2,0,0,0,0
0,0,0,7,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,500000,1,1,,,,,,2,2,0,0,0,0
0,0,0,7,500000,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,1000000,0,1,,,,,,3,3,0,0,0,0
0,0,0,7,2000000,8,1,,,,,,2,2,0,0,0,2
0,0,0,7,2000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,2000000,15,1,,,,,,2,2,0,0,0,0
0,0,0,7,20000000,3,1,,,,,,2,2,0,0,0,4
0,0,0,7,100000,7,1,,,,,,4,4,0,0,0,0
0,0,0,7,3000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,500000,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,2000000,6,1,,,,,,2,2,0,0,0,0
0,0,0,7,500000,2,1,,,,,,2,2,0,0,0,0
0,0,0,7,1000000,0,1,,,,,,1,1,0,0,0,0
13,0,1,7,15000000,17,1,,,8,0,3450000,4,3,2,13,1,3
0,0,0,7,2000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,1000000,2,1,,,,,,2,2,0,0,0,0
0,0,0,7,1000000,0,1,4481000,-6000,,,,2,2,0,0,0,0
0,0,0,7,1000000,3,1,,,,,,1,1,0,0,0,0
0,0,0,7,1000000,6,1,,,,,,2,2,0,0,0,0
0,0,0,7,18000000,13,1,,,,,,1,1,0,0,0,0
0,0,0,7,1000000,2,1,,,,,,2,2,0,0,0,0
0,0,0,7,6000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,20000000,2,1,,,,,,2,2,0,0,0,0
0,0,0,7,800000,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,10000000,3,1,,,,,,2,2,0,0,0,1
0,0,0,7,5000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,200000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,90000000,3,1,,,,,,1,1,0,0,0,0
0,0,0,7,5000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,7,1000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,8,26000000,70,1,,,,,,2,1,0,6,0,4
0,0,0,7,6000000,6,0,,,,,,1,1,0,0,0,1
0,0,0,7,10000000,0,1,,,,,,1,1,0,0,0,2
0,0,0,7,5000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,30000,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,4000000,0,1,,,,,,4,4,0,0,0,0
0,0,0,7,3000000,5,1,,,,,,3,3,0,0,0,0
0,0,0,7,500000,2,1,,,,,,3,3,0,0,0,0
0,0,0,7,5000000,9,1,,,,,,2,2,0,0,0,0
0,0,0,22,300000,0,1,,,,,,2,2,0,0,0,0
0,0,0,22,3000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,22,500000,4,1,,,,,,1,1,0,0,0,4
0,0,0,22,2000000,2,1,,,,,,3,3,0,0,0,0
0,0,0,22,5000000,117,1,,,,,,2,1,0,0,0,4
0,0,6,22,500000,2,1,,,,,,2,2,0,0,6,0
0,0,0,22,1000000,5,1,,,,,,2,2,0,0,0,0
0,0,6,12,10000000,24,1,,,,,,4,4,2,4,6,0
0,0,0,12,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,11,100000,0,1,,,,,,2,2,0,0,0,0
0,0,0,12,2000000,22,1,,,,,,4,4,0,0,0,4
0,0,0,12,500000,2,1,,,,,,2,2,0,0,0,0
0,0,0,12,5000000,2,1,,,,,,2,2,0,0,0,0
0,0,0,12,500000,5,1,,,,,,2,2,0,0,0,0
0,0,0,12,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,12,2100000,2,1,,,,,,0,0,0,0,0,0
0,0,0,12,500000,2,1,,,,,,2,2,0,0,0,0
0,0,0,12,500000,13,1,,,,,,2,2,0,0,0,0
0,0,0,12,5000000,0,1,,,,,,3,3,0,0,0,0
0,0,0,12,500000,3,0,,,,,,2,2,0,0,0,1
0,0,0,12,10000000,3,1,,,,,,2,2,0,0,0,4
0,0,0,12,800000,3,1,,,,,,3,3,0,0,0,1
0,0,0,12,10000000,11,1,,,,,,3,3,0,7,0,2
0,0,0,12,100000,0,1,,,,,,2,2,0,0,0,0
0,0,0,12,500000,2,1,,,,,,2,2,0,0,0,0
0,0,0,12,1500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,12,500000,1,1,,,,,,2,2,0,0,0,0
0,0,0,12,6500000,0,1,,,,,,1,1,0,0,0,0
0,0,0,12,1500000,3,1,,,,,,2,2,0,0,0,0
0,0,0,12,1500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,12,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,12,300000,5,1,,,,,,2,2,0,0,0,0
0,0,0,12,300000,2,1,,,,,,2,2,0,0,0,0
0,0,0,12,800000,0,1,,,,,,1,1,0,0,0,0
0,0,0,12,2000000,6,1,,,,,,2,2,0,0,0,0
16,2,11,12,16000000,51,1,,,,,,2,2,3,16,11,2
0,0,0,12,10000000,60,1,,,,,,3,3,0,7,0,1
0,0,0,12,5000000,0,1,,,,,,2,2,0,0,0,1
0,0,0,12,10000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,12,21850000,2,1,,,,,,5,5,0,0,0,4
0,0,0,12,100000,1,1,,,,,,1,1,0,0,0,0
0,0,0,12,20000000,7,1,,,,,,2,2,0,0,0,1
0,0,0,12,500000,0,1,,,,,,1,1,0,0,0,0
0,0,0,12,500000,3,1,,,,,,2,2,0,0,0,0
0,0,0,12,5000000,16,1,,,,,,2,2,0,0,0,0
0,0,0,12,500000,2,1,,,,,,2,2,0,0,0,0
0,0,0,12,50000000,7,1,,,,,,2,2,0,0,0,1
0,0,0,12,156800000,13,1,,,,,,1,1,0,0,0,4
0,0,0,12,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,12,500000,5,0,,,,,,2,2,0,0,0,0
0,0,0,12,3000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,12,3000000,11,1,,,,,,2,2,0,0,0,0
0,0,0,12,500000,1,1,,,,,,2,2,0,0,0,0
0,0,0,11,4000000,4,1,,,,,,2,2,0,0,0,0
0,0,0,11,29880000,3,1,,,,,,1,1,0,0,0,0
0,0,0,11,15000000,8,1,,,,,,3,3,0,0,0,2
0,0,0,11,10000000,0,0,,,,,,2,2,0,0,0,2
0,0,0,11,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,11,10000000,54,1,,,,,,2,2,0,0,0,4
0,0,0,11,9000000,0,0,,,,,,2,2,0,0,0,0
0,0,0,11,6000000,3,1,,,,,,2,2,0,0,0,0
0,0,0,11,30000000,0,1,,,,,,2,2,0,0,0,1
0,0,0,11,1000000,4,1,,,,,,2,2,21,10,0,0
0,0,0,11,80000000,12,1,,,,,,2,2,0,0,0,4
0,0,0,11,1100000,1,1,,,,,,2,2,0,0,0,0
0,0,0,11,10000000,12,1,,,,,,2,2,0,0,0,0
0,0,0,11,40000000,48,1,,,,,,3,3,0,0,0,4
0,0,0,11,20000000,23,1,,,,,,4,4,0,0,0,1
0,0,0,11,300000,4,1,,,,,,2,2,0,0,0,2
0,0,0,11,1000000,12,1,,,,,,3,3,0,0,0,0
0,0,0,11,100000,7,1,,,,,,2,2,0,0,0,0
0,0,0,11,10100000,0,1,,,,,,2,2,0,0,0,0
0,0,0,11,500000,18,1,2875300,357300,,,,2,2,0,0,0,0
0,0,0,11,500000,2,1,,,,,,2,2,0,0,0,0
0,0,0,11,5000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,11,1000000,1,1,,,,,,2,2,0,0,0,0
0,0,0,11,10000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,11,2000000,3,1,,,,,,1,1,0,0,0,0
0,0,0,11,300000,0,1,,,,,,2,2,0,0,0,0
0,0,0,11,2000000,9,1,,,,,,2,2,0,0,0,0
0,0,0,11,1000000,8,1,,,,,,2,2,0,0,0,0
0,0,0,11,5000000,21,1,,,,,,6,6,0,2,0,0
0,0,0,11,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,11,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,8,11,3100000,4,1,,,,,,2,2,0,0,8,0
0,0,0,11,500000,5,1,,,,,,2,2,0,0,0,0
0,0,0,11,10000000,10,1,,,,,,1,1,0,0,0,2
0,0,0,11,2000000,3,1,,,,,,2,2,0,7,0,0
0,0,1,11,200000,10,1,,,,,,2,2,0,0,1,0
0,0,0,11,4000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,9,5000000,4,1,,,,,,2,2,0,0,0,1
0,0,0,11,5000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,11,1000000,21,1,,,,,,3,3,0,17,0,0
0,0,0,11,100000,0,1,,,,,,2,2,0,0,0,0
0,0,0,11,2000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,11,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,11,100000,0,1,,,,,,2,2,0,0,0,0
0,0,0,11,1000000,8,1,,,,,,2,2,0,0,0,0
0,0,0,11,10000000,0,1,,,,,,3,3,0,0,0,0
0,0,0,11,5000000,0,1,,,,,,1,1,0,0,0,0
0,0,0,11,500000,2,1,,,,,,4,4,0,0,0,1
0,0,0,11,10000000,7,1,,,,,,1,1,0,0,0,1
0,0,0,11,90000000,2,1,,,,,,1,1,0,0,0,0
0,0,0,11,5000000,6,1,,,,,,2,2,0,0,0,0
0,0,0,11,300000,0,1,,,,,,2,2,0,0,0,0
0,0,0,11,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,11,1000000,3,1,,,,,,3,3,0,1,0,0
0,0,0,11,500000,2,1,,,,,,2,2,0,0,0,0
0,0,0,10,5000000,1,1,,,,,,2,2,0,0,0,0
0,0,0,10,2000000,11,1,,,,,,2,2,0,0,0,0
0,0,0,10,550000,26,1,,,,,,3,3,0,0,0,0
0,0,0,10,3000000,3,1,,,,,,2,2,0,0,0,0
0,0,0,10,500000,5,1,,,,,,2,2,0,0,0,0
0,0,0,10,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,10,1000000,2,1,,,,,,2,2,0,0,0,0
0,0,0,10,10000000,4,1,,,,,,4,4,0,0,0,4
0,0,0,10,5000000,1,1,,,,,,2,2,0,0,0,0
0,0,0,10,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,10,,0,1,,,,,,0,0,0,0,0,0
0,0,0,10,5000000,22,1,,,,,,2,2,0,0,0,0
0,0,6,10,20080000,6,1,,,,,,2,2,0,0,6,0
0,0,0,10,100000,0,1,,,,,,1,1,0,0,0,0
0,0,0,10,1600000,1,1,,,,,,2,2,1,6,0,0
0,0,0,10,6000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,10,860000,0,1,,,,,,2,2,0,0,0,0
0,0,0,10,2000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,10,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,10,30000,0,1,,,,,,2,2,0,0,0,0
0,0,0,10,100000,0,1,,,,,,2,2,0,0,0,0
0,0,0,24,1000000,31,1,,,,,,3,3,0,0,0,2
0,0,0,24,7000000,132,1,,,,,,2,2,0,0,0,0
0,0,0,24,400000,2,1,,,,,,0,0,0,0,0,0
0,0,0,23,2000000,0,1,,,,,,2,2,0,0,0,0
0,0,2,29,10080000,35,1,,,,,,4,4,0,0,2,3
0,0,0,24,5000000,0,1,,,,,,1,1,0,0,0,2
0,0,0,28,1980000,5,1,,,,,,4,4,0,0,0,0
0,0,0,25,300000,2,1,,,,,,3,3,0,0,0,0
0,0,0,23,1000000,12,1,,,,,,2,2,0,1,0,0
0,0,0,23,30080000,25,1,,,,,,3,3,0,0,0,2
0,0,0,26,300000,0,1,,,,,,2,2,0,0,0,1
0,0,0,25,300000,2,1,,,,,,1,1,0,0,0,0
0,0,0,15,1000000,69,1,,,,,,2,2,0,6,0,1
0,0,0,15,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,15,30000,0,1,,,,,,2,2,0,0,0,0
0,0,6,15,300000,0,1,,,,,,3,3,0,0,6,4
0,0,0,15,8000000,50,1,,,,,,2,2,4,0,0,4
0,0,0,15,10000000,0,1,,,,,,2,2,0,0,0,4
11,0,0,15,6000000,17,0,,,,,,1,1,0,11,0,2
0,0,0,15,10000,0,1,,,,,,1,1,0,0,0,0
0,0,0,15,5000000,21,1,,,,,,2,2,0,0,0,0
0,0,0,15,3000000,4,1,205700,-15200,,,,3,3,0,0,0,0
0,0,0,15,508000,4,0,903681,-68929,,,,2,2,0,0,0,0
0,0,0,15,10000000,0,0,,,,,,2,2,0,0,0,1
0,0,0,15,20000000,18,1,,,,,,1,1,0,0,0,4
0,0,0,15,6000000,0,1,,,,,,3,3,0,0,0,0
0,0,0,15,88680000,26,1,,,,,,2,2,0,0,0,1
0,0,0,15,300000,0,1,,,,,,2,2,0,0,0,0
0,0,0,15,10000000,0,1,,,,,,2,2,0,0,0,1
0,0,0,15,80000000,22,1,,,,,,3,3,0,0,0,0
0,0,0,15,680000,27,1,,,,,,2,2,0,8,0,0
0,0,0,15,50000000,3,1,,,,,,2,2,0,0,0,3
0,0,0,15,500000,0,1,,,,,,4,4,0,0,0,0
0,0,0,15,500000,0,1,,,,,,1,1,0,0,0,0
0,0,0,15,51800000,8,1,,,,,,3,3,0,0,0,1
0,0,0,15,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,15,5000000,0,1,,,,,,2,2,0,0,0,0
21,0,8,14,10000000,53,1,,,,,,5,5,0,21,8,4
0,0,0,14,3980000,0,1,,,,,,2,2,0,0,0,0
0,0,0,14,2000000,14,1,,,,,,3,3,0,0,0,0
0,0,0,14,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,14,1000000,11,1,,,,,,3,3,0,0,0,0
0,0,0,14,1000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,14,30500000,5,1,,,,,,1,1,0,10,0,0
0,0,0,14,32000000,2,1,,,,,,2,2,0,0,0,0
0,0,0,14,4000000,18,1,,,,,,2,2,0,0,0,1
0,0,0,14,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,14,300000,0,1,398000,-1000,,,,2,2,0,0,0,0
0,0,0,14,2000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,14,1000000,17,1,,,,,,4,4,0,12,0,0
0,0,0,14,2000000,0,1,,,,,,2,2,0,0,0,0
0,0,1,14,1000000,4,1,,,,,,1,1,0,0,1,0
0,0,0,14,5000000,4,1,,,,,,2,2,0,0,0,0
0,0,0,14,2000000,9,1,,,,,,2,2,0,0,0,0
0,0,0,14,100000,0,1,,,,,,2,2,0,0,0,0
0,0,0,13,2000000,18,1,,,,,,2,2,0,0,0,0
0,0,0,13,6000000,7,1,,,,,,2,2,0,0,0,4
0,0,2,13,1000000,1,1,,,,,,2,2,0,0,2,0
0,0,0,13,2000000,1,1,,,,,,1,1,0,0,0,0
0,0,0,13,500000,3,1,,,,,,2,2,0,0,0,0
0,0,0,13,4200000,20,1,,,,,,3,3,0,0,0,0
0,0,0,13,500000,2,1,,,,,,2,2,0,0,0,0
0,0,0,13,10800000,14,1,,,,,,2,2,3,2,0,0
0,0,0,13,6000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,13,20000000,0,1,,,,,,6,6,0,0,0,0
0,0,0,13,2000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,13,10000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,13,20000000,21,1,,,,,,2,2,0,0,0,4
0,0,0,13,20000000,4,1,,,,,,2,2,0,0,0,0
0,0,0,13,30000000,6,1,,,,,,2,2,0,0,0,1
0,0,0,13,3000000,4,1,,,,,,2,2,0,10,0,0
0,0,0,13,15000000,18,0,,,,,,2,2,0,0,0,0
0,0,0,13,500000,7,1,,,,,,1,1,0,0,0,0
0,0,0,13,3010000,7,1,,,,,,2,2,0,0,0,0
0,0,0,13,300000,0,1,,,,,,3,3,0,0,0,1
0,0,0,13,10000000,0,1,,,,,,2,2,0,0,0,0
0,0,0,13,1800000,22,1,,,,,,2,2,0,0,0,0
0,0,0,13,1000000,11,1,,,,,,2,2,0,0,0,0
0,0,0,13,2000000,9,1,,,,,,1,1,0,0,0,1
0,0,0,13,5000000,5,1,,,,,,2,2,0,0,0,1
0,0,0,13,2000000,11,1,,,,,,3,3,0,0,0,4
0,0,0,13,300000,28,1,,,,,,1,1,0,0,0,0
0,0,0,13,20000000,14,1,,,,,,2,2,0,0,0,2
0,0,0,13,1000000,3,1,,,,,,2,2,0,0,0,0
0,0,0,13,5000000,19,1,,,25,5,20000000,6,5,0,0,0,0
0,0,0,13,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,13,12080000,9,1,,,,,,8,8,0,0,0,0
0,0,0,13,500000,0,1,,,,,,3,3,4,8,0,0
0,0,4,13,10000800,0,1,,,,,,2,2,0,6,4,0
0,0,0,13,300000,13,1,,,,,,1,1,0,0,0,0
1,6,7,13,5300000,0,1,,,,,,6,5,18,1,7,0
0,0,0,13,800000,0,1,,,,,,1,1,0,0,0,1
0,0,0,13,10000000,27,1,,,,,,2,2,0,0,0,1
0,0,0,12,200000,0,1,,,,,,4,4,0,0,0,0
0,0,0,13,1000000,5,1,,,,,,2,2,0,0,0,0
0,0,0,13,500000,0,1,,,,,,1,1,0,0,0,0
0,0,0,13,500000,0,1,,,,,,2,2,0,0,0,0
0,0,0,13,6000000,8,1,,,,,,3,3,0,0,0,1
0,0,0,13,5000000,19,1,,,,,,4,4,0,0,0,4
0,0,0,13,100000,11,1,,,,,,4,4,0,0,0,0
0,0,0,13,27500000,55,1,,,,,,18,18,25,23,0,4
0,0,0,12,600000,0,1,,,,,,2,2,0,0,0,0
0,0,0,12,30000,0,1,,,,,,2,2,0,0,0,0
0,0,0,12,7120000,19,1,,,,,,2,2,0,0,0,0
